0, 2
1, 2
2, 4
3, 2
4, 6
5, 2
6, 3
7, 4
8, 2
9, 11
10, 3
11, 3
12, 11
13, 2
14, 3
15, 5
16, 2
17, 5
18, 2
19, 9
20, 2
21, 3
22, 4
23, 2
24, 12
25, 2
26, 3
27, 4
28, 2
29, 7
30, 2
31, 4
32, 2
33, 8
34, 2
35, 4
36, 2
37, 6
38, 2
39, 4
40, 2
41, 11
42, 3
43, 3
44, 14
45, 3
46, 3
47, 8
48, 3
49, 3
50, 8
51, 3
52, 3
53, 8
54, 3
55, 3
56, 9
57, 3
58, 3
59, 9
60, 3
61, 3
62, 6
63, 3
64, 3
65, 8
66, 3
67, 3
68, 6
69, 3
70, 3
71, 11
72, 3
73, 3
74, 7
75, 2
76, 3
77, 4
78, 2
79, 7
80, 2
81, 3
82, 3
83, 1
